"assists","faceoffWinPctg","gameWinningGoals","gamesPlayed","goals","otGoals","penaltyMinutes","playerBirthCountry","playerBirthYear","playerDraftRoundNo","playerHeight","Player","playerPositionCode","playerShootsCatches","playerWeight","plusMinus","points","pointsPerGame","ppGoals","ppPoints","shGoals","shPoints","shiftsPerGame","shootingPctg","shots","timeOnIcePerGame","playerDrafted","Forward","LeftHand","blockedShots","giveaways","takeaways","hits","Tm","Salary","Cap.Hit"
26,0.4956,4,77,21,1,52,"SWE",1989,1,72,"Mikael Backlund","C","L",200,34,47,0.6103,1,2,1,2,23.1948,0.1024,205,1073.5194,1,1,1,26,55,78,52,"CGY",5.85,5350000
10,0.2857,3,52,7,0,14,"USA",1985,4,70,"Ryan Callahan","R","R",187,7,17,0.3269,1,1,0,1,16.25,0.0921,76,668.3461,1,1,0,25,8,22,89,"TBL",4.7,5800000
12,0,0,82,1,0,41,"USA",1987,1,73,"Jack Johnson","D","L",227,-4,13,0.1585,1,2,0,2,25.9024,0.0116,86,1156.7073,1,0,1,147,32,14,233,"PIT",4,3250000
24,0.2903,5,81,22,0,24,"CAN",1992,1,75,"Brett Connolly","R","R",195,13,46,0.5679,1,2,0,0,15.6419,0.1582,139,799.8024,1,1,0,25,25,33,53,"WSH",1.5,1500000
15,0.4361,0,82,11,0,58,"CAN",1989,5,71,"Matt Calvert","L","L",186,-10,26,0.317,1,2,0,2,19.2317,0.078,141,851.5121,1,1,1,51,20,43,115,"COL",3.75,2850000
22,0,0,76,6,0,44,"SWE",1994,1,75,"Hampus Lindholm","D","L",211,-5,28,0.3684,1,6,0,1,30.0131,0.048,125,1439.6842,1,0,1,133,85,23,81,"ANA",6.75,5205556
25,0.5714,1,51,8,0,6,"SWE",1998,6,70,"Jesper Bratt","L","L",175,-8,33,0.647,1,8,0,0,18.8431,0.0879,91,910.0588,1,1,1,22,24,17,36,"NJD",0.7325,749167
23,0.1666,2,77,11,0,16,"CAN",1995,4,73,"Danton Heinen","C","L",188,13,34,0.4415,1,7,0,0,17.4675,0.0964,114,838.2337,1,1,1,36,32,43,54,"BOS",0.925,872500
10,0.375,2,72,11,0,96,"CAN",1991,2,74,"Kyle Clifford","L","L",211,4,21,0.2916,1,1,0,0,15.0555,0.0956,115,629.2222,1,1,1,24,16,11,115,"LAK",1.8,1600000
16,0.5384,1,62,7,0,24,"CAN",1994,3,70,"Brendan Leipsic","L","L",182,-14,23,0.3709,1,4,0,0,18.1935,0.076,92,827.0322,1,1,1,28,21,22,56,"LAK",0.65,650000
7,0.5,1,32,6,0,14,"CAN",1989,1,71,"Sam Gagner","C","R",200,-6,13,0.4062,1,1,0,0,18.625,0.0882,68,875.0937,1,1,0,7,20,5,21,"EDM",3.5,3150000
23,0.4,4,82,24,0,27,"CZE",1996,1,72,"Jakub Vrana","L","L",197,20,47,0.5731,1,4,0,0,17.256,0.149,161,842.4146,1,1,1,32,50,41,47,"WSH",0.8325,863333
20,0.4731,3,72,15,1,14,"USA",1990,2,72,"Derek Stepan","C","R",196,-2,35,0.4861,1,3,3,3,25.625,0.0769,195,1153.4166,1,1,0,51,44,50,50,"ARI",6,6500000
24,0,0,79,3,0,40,"SWE",1981,1,72,"Niklas Kronwall","D","L",194,-5,27,0.3417,1,8,0,0,25.9113,0.0422,71,1197.1772,1,0,1,96,59,12,84,"DET",1.75,4750000
9,0,2,62,5,0,57,"SVK",1977,3,81,"Zdeno Chara","D","L",250,22,14,0.2258,1,3,0,0,24.4354,0.0505,99,1264.6612,1,0,1,88,44,28,81,"BOS",5,5e+06
21,0,3,54,7,1,45,"USA",1997,1,72,"Charlie McAvoy","D","R",208,14,28,0.5185,1,2,0,1,26.8148,0.0886,79,1330.3703,1,0,0,91,54,30,92,"BOS",0.925,916667
34,0.5433,2,67,14,1,58,"CAN",1985,1,76,"Ryan Getzlaf","C","R",225,-19,48,0.7164,1,11,0,0,23.4029,0.1052,133,1167.7611,1,1,0,74,79,60,150,"ANA",8.95,8250000
23,0.4844,0,75,2,0,12,"SWE",1994,1,74,"Alexander Wennberg","C","L",196,-1,25,0.3333,1,6,1,3,19.96,0.0312,64,904.64,1,1,1,32,29,34,34,"CBJ",4.5,4900000
4,0.4166,1,47,8,0,6,"USA",1991,2,74,"Tyler Pitlick","C","R",200,-2,12,0.2553,1,1,0,0,20.6808,0.1066,75,802.9361,1,1,0,27,16,11,93,"DAL",1,1e+06
31,0,1,82,10,1,87,"CAN",1995,1,76,"Darnell Nurse","D","L",221,-5,41,0.5,1,9,0,1,28.1219,0.051,196,1429.2195,1,0,1,146,73,30,162,"EDM",3.2,3200000
38,0.5508,3,81,22,0,30,"SVN",1987,1,75,"Anze Kopitar","C","L",225,-20,60,0.7407,1,19,2,2,26.4938,0.141,156,1338.395,1,1,1,66,58,57,59,"LAK",12,1e+07
27,0,1,42,4,0,69,"USA",1985,8,77,"Dustin Byfuglien","D","R",260,4,31,0.738,1,16,0,0,23.5952,0.0347,115,1461.5238,1,0,0,51,39,21,77,"WPG",8,7600000
23,1,0,84,2,0,66,"SWE",1996,2,75,"Marcus Pettersson","D","L",177,17,25,0.2976,1,5,0,1,23.3452,0.0229,87,1000.9166,1,0,1,108,43,24,101,"PIT",0.8325,794167
27,0,2,82,8,0,56,"CAN",1994,2,72,"Brandon Montour","D","R",193,-20,35,0.4268,1,6,0,0,27.4634,0.0441,181,1346.9146,1,0,0,121,74,31,99,"BUF",3.25,3387500
11,0.3793,1,78,6,0,22,"CAN",1987,1,70,"Andrew Cogliano","C","L",177,1,17,0.2179,1,1,0,0,19.8333,0.0566,106,755.4487,1,1,1,32,32,22,68,"DAL",3.25,3250000
20,0.3157,0,71,8,0,18,"CZE",1994,5,71,"Dominik Simon","C","L",190,8,28,0.3943,1,3,0,0,18.4647,0.0661,121,799.4929,1,1,1,19,33,33,89,"PIT",0.75,750000
7,0,0,39,3,0,8,"CAN",1994,NA,71,"Sean Walker","D","R",196,-8,10,0.2564,1,1,0,0,20.0769,0.0545,55,925.8974,0,0,0,40,16,14,43,"LAK",0.72,745000
21,0,1,61,9,0,8,"USA",1991,NA,73,"Nate Schmidt","D","L",194,22,30,0.4918,1,8,0,0,25.836,0.0803,112,1317.0491,0,0,1,100,39,45,37,"VEG",2.3,2225000
8,0.4102,0,57,5,0,18,"USA",1985,1,74,"Drew Stafford","R","R",215,-7,13,0.228,1,2,0,0,15.228,0.0649,77,735.9298,1,1,0,19,17,15,50,"NJD",0.81,810000
20,0.5516,0,54,7,0,16,"CAN",1996,1,72,"William Nylander","R","R",191,-4,27,0.5,1,6,0,0,21.2037,0.0538,130,930.9444,1,1,0,14,25,28,16,"TOR",12,10277778
20,0.4074,3,78,11,0,44,"RUS",1992,1,72,"Vladislav Namestnikov","C","L",184,-7,31,0.3974,1,3,2,5,21.1666,0.0924,119,947.5384,1,1,1,62,46,32,140,"NYR",4,4e+06
24,0.3606,2,82,13,0,6,"CZE",1995,NA,71,"Dominik Kahun","C","L",175,10,37,0.4512,1,2,0,0,18.6707,0.0948,137,849.0243,0,1,1,27,24,32,13,"CHI",0.925,925000
23,0,2,61,5,1,16,"SWE",1993,1,75,"Oscar Klefbom","D","L",216,-11,28,0.459,1,11,0,0,27.7868,0.0299,167,1438.7213,1,0,1,102,51,26,44,"EDM",4,4167000
18,0,0,77,4,0,32,"CAN",1993,6,73,"Dylan DeMelo","D","R",195,-1,22,0.2857,0,3,0,1,25.6103,0.0366,109,1157.0519,1,0,0,130,55,16,121,"OTT",0.9,9e+05
22,0,0,82,4,0,18,"USA",1991,1,72,"Nick Leddy","D","L",207,0,26,0.317,0,10,0,0,26.0121,0.0344,116,1293,1,0,1,89,63,18,77,"NYI",5.5,5500000
15,0,0,73,2,0,23,"CAN",1993,2,74,"Scott Harrington","D","L",207,6,17,0.2328,0,0,0,0,18.3287,0.037,54,782.863,1,0,1,81,18,9,73,"CBJ",0.7,675000
11,0,1,78,3,0,10,"USA",1991,NA,74,"Trevor van Riemsdyk","D","R",192,-4,14,0.1794,0,0,0,0,20.0384,0.0294,102,903.5128,0,0,0,84,35,28,42,"CAR",2.1,2300000
37,0,1,82,9,0,34,"USA",1989,1,73,"Ryan McDonagh","D","L",215,38,46,0.5609,0,3,0,3,25.1951,0.0703,128,1325.2926,1,0,1,161,66,46,98,"TBL",5.3,4700000
10,0,0,82,0,0,44,"SWE",1987,4,75,"Niklas Hjalmarsson","D","L",197,8,10,0.1219,0,0,0,2,24.9634,0,57,1181.9024,1,0,1,187,46,32,45,"ARI",4,4100000
11,0.4385,2,77,7,0,42,"CAN",1986,2,73,"Blake Comeau","L","R",200,-7,18,0.2337,0,0,0,0,23.0649,0.0686,102,943.5844,1,1,0,40,36,39,208,"DAL",2.6,2400000
2,0,1,52,3,0,35,"SWE",1984,9,76,"Jonathan Ericsson","D","L",220,-10,5,0.0961,0,0,0,0,23.75,0.0625,48,1033.173,1,0,1,56,40,9,98,"DET",4.25,4250000
12,0,0,61,3,0,14,"CAN",1987,NA,76,"Nick Holden","D","L",214,5,15,0.2459,0,0,0,2,22.8688,0.0389,77,1097.5409,0,0,1,76,30,26,104,"VEG",2.6,2200000
7,0,0,50,1,0,22,"CAN",1990,3,74,"Kevin Connauton","D","L",205,-2,8,0.16,0,0,0,2,22.66,0.0133,75,1101.1,1,0,1,75,24,5,108,"ARI",1.25,1375000
12,0,0,62,4,0,12,"CAN",1984,NA,73,"Dan Girardi","D","R",212,6,16,0.258,0,0,0,1,22.1129,0.0533,75,1068.0161,0,0,0,108,25,8,151,"TBL",2.75,3e+06
7,0.3333,1,50,4,0,4,"CAN",1993,2,72,"Ty Rattie","R","R",183,-2,11,0.22,0,1,0,0,15.22,0.0476,84,680.74,1,1,0,7,12,22,57,"EDM",0.8,8e+05
7,0,1,63,6,0,26,"CAN",1990,2,75,"Marco Scandella","D","L",210,-13,13,0.2063,0,0,0,1,22.3809,0.0722,83,1056.619,1,0,1,75,41,16,53,"BUF",4.5,4e+06
3,0,0,36,0,0,12,"USA",1990,6,73,"Anthony Bitetto","D","L",210,-7,3,0.0833,0,0,0,0,15.6388,0,30,715.5,1,0,1,36,13,6,80,"MIN",0.65,650000
8,0,0,59,2,0,47,"CAN",1989,3,76,"Robert Bortuzzo","D","R",216,9,10,0.1694,0,0,0,1,22.4237,0.0266,75,928.3898,1,0,0,72,20,11,95,"STL",1.15,1150000
19,0,2,74,7,0,18,"CAN",1993,1,74,"Cody Ceci","D","R",209,-22,26,0.3513,0,1,0,0,27.6756,0.053,132,1353.6621,1,0,0,142,59,20,120,"OTT",4.3,4300000
8,0.5133,0,72,7,0,30,"CAN",1985,1,76,"Eric Fehr","C","R",209,-8,15,0.2083,0,0,0,1,16.1527,0.1044,67,662.5694,1,1,0,48,12,32,40,"MIN",1,1e+06
7,0,0,53,2,0,32,"USA",1980,1,75,"Brooks Orpik","D","L",217,8,9,0.1698,0,0,0,0,19.4339,0.0465,43,939.7924,1,0,1,78,31,5,131,"WSH",1,1e+06
8,0.549,3,66,19,0,22,"CAN",1985,5,72,"Brad Richardson","C","L",190,6,27,0.409,0,0,3,6,23.4696,0.1484,128,957.8787,1,1,1,55,21,27,63,"ARI",1.1,1250000
5,0.3829,0,52,4,0,18,"SWE",1988,5,72,"Mario Kempe","R","L",185,5,9,0.173,0,0,0,0,17.6538,0.0701,57,671.0192,1,1,1,30,10,11,105,"ARI",0.7,7e+05
9,0,0,74,1,0,53,"SWE",1992,2,75,"Patrik Nemeth","D","L",219,5,10,0.1351,0,0,0,1,20.6486,0.0175,57,989.2162,1,0,1,131,19,4,137,"COL",2.5,2500000
15,0,3,52,5,1,39,"USA",1990,NA,75,"Danny DeKeyser","D","L",192,2,20,0.3846,0,0,0,0,28.4423,0.0847,59,1318.0384,0,0,1,94,30,14,79,"DET",5.5,5e+06
8,1,0,72,2,0,47,"USA",1996,2,77,"Brandon Carlo","D","R",212,22,10,0.1388,0,0,0,2,25.5555,0.0172,116,1255.3611,1,0,0,88,42,43,134,"BOS",0.8325,789167
15,0.375,0,80,14,0,41,"CAN",1991,NA,72,"Brandon Tanev","L","L",180,9,29,0.3625,0,0,2,3,21.0625,0.1102,127,846.6125,0,1,1,81,18,22,278,"WPG",1.15,1150000
16,0.4262,2,81,12,0,50,"SWE",1996,1,74,"Adrian Kempe","C","L",201,-10,28,0.3456,0,4,0,0,20.9382,0.1016,118,870.0123,1,1,1,21,24,20,86,"LAK",0.8325,894167
34,0,1,82,6,1,70,"CAN",1983,2,73,"Duncan Keith","D","L",192,13,40,0.4878,0,3,0,1,27.7073,0.0425,141,1381.0487,1,0,1,144,73,33,42,"CHI",4.5,5538462
13,0,0,72,3,0,27,"CAN",1987,3,70,"Kris Russell","D","L",170,5,16,0.2222,0,0,0,1,25.8055,0.0476,63,1225.6388,1,0,1,185,71,21,93,"EDM",4.5,4e+06
3,0,0,39,1,0,16,"USA",1995,2,74,"Steven Santini","D","R",205,-6,4,0.1025,0,0,0,0,21.4615,0.0243,41,999.3846,1,0,0,43,9,9,80,"NJD",1.1,1416666
12,0,1,81,4,0,52,"CAN",1991,3,76,"Brayden McNabb","D","L",212,11,16,0.1975,0,0,0,1,23.7901,0.0476,84,1168.716,1,0,1,139,38,37,200,"VEG",3,2500000
18,0.3421,4,65,16,0,26,"CZE",1988,1,73,"Michael Frolik","R","L",190,24,34,0.523,0,0,2,2,17.5076,0.1212,132,801.6769,1,1,1,22,49,33,57,"CGY",4,4300000
16,0,1,80,5,0,6,"FIN",1994,7,73,"Markus Nutivaara","D","L",191,3,21,0.2625,0,0,0,0,23.075,0.0505,99,1060.7875,1,0,1,61,23,25,80,"CBJ",2.5,2700000
23,1,0,82,4,0,6,"CAN",1998,2,70,"Samuel Girard","D","L",162,8,27,0.3292,0,9,0,0,23.9756,0.0344,116,1193.5487,1,0,1,90,44,25,65,"COL",0.7425,728333
6,0.4947,0,64,5,0,0,"CAN",1994,3,72,"Chandler Stephenson","C","L",203,-13,11,0.1718,0,0,1,1,15.7031,0.1388,36,726.9843,1,1,1,33,11,18,38,"WSH",0.65,650000
8,0.5187,0,69,5,0,26,"CZE",1987,4,71,"Vladimir Sobotka","C","L",189,-20,13,0.1884,0,0,0,1,19.1304,0.0704,71,851.1449,1,1,1,30,14,12,87,"BUF",3.5,3500000
1,0.4829,1,55,3,0,2,"CAN",1993,NA,72,"Frederick Gaudreau","C","R",179,1,4,0.0727,0,0,0,0,13.309,0.0697,43,540.8545,0,1,0,18,9,13,25,"NSH",0.65,666666
15,0,1,82,5,0,63,"SWE",1995,2,74,"Robert Hagg","D","L",204,-3,20,0.2439,0,0,0,0,23.0853,0.0581,86,1016.7195,1,0,1,158,39,4,258,"PHI",1,1150000
6,0.4285,0,50,2,0,18,"CAN",1991,4,74,"Garrett Wilson","L","L",199,2,8,0.16,0,0,0,0,11.8,0.037,54,456.9,1,1,1,16,5,5,114,"PIT",0.65,650000
13,0.4906,3,73,20,0,36,"CAN",1991,4,71,"Casey Cizikas","C","L",195,22,33,0.452,0,0,2,3,20.2191,0.1801,111,841.4246,1,1,1,68,34,44,129,"NYI",3.5,3350000
8,0.5384,0,39,4,0,14,"CAN",1992,4,70,"Jean-Gabriel Pageau","C","R",184,-12,12,0.3076,0,0,0,0,23.8974,0.0481,83,1070.6923,1,1,0,38,22,21,63,"OTT",3.3,3100000
3,0.5202,2,70,6,0,33,"CAN",1984,7,74,"Kyle Brodziak","C","R",205,-14,9,0.1285,0,0,1,1,17,0.081,74,701.5142,1,1,0,46,17,33,92,"EDM",1.1,1150000
17,0,1,81,5,0,39,"CAN",1987,NA,74,"Jordie Benn","D","L",199,15,22,0.2716,0,0,0,0,24.037,0.0537,93,1091.6296,0,0,1,128,71,19,124,"MTL",1.1,1100000
13,0.4057,0,72,5,0,17,"LVA",1994,1,74,"Zemgus Girgensons","C","L",211,-11,18,0.25,0,0,0,0,18.1388,0.0641,78,816.6805,1,1,1,29,11,21,144,"BUF",1.6,1600000
4,0,0,51,1,0,56,"CAN",1995,4,78,"Ben Harpur","D","L",222,-13,5,0.098,0,0,0,0,23.0588,0.02,50,1057.2352,1,0,1,69,60,16,89,"OTT",0.65,725000
5,0.2857,1,56,5,0,23,"CAN",1979,NA,72,"Chris Kunitz","L","L",188,-7,10,0.1785,0,0,0,0,13.3392,0.1136,44,543.5357,0,1,1,15,18,13,85,"CHI",1,1e+06
6,0.375,1,51,5,0,19,"CAN",1988,4,74,"Dale Weise","R","R",206,-8,11,0.2156,0,0,1,1,17.745,0.0862,58,706.6078,1,1,0,21,10,9,88,"MTL",2.35,2350000
6,0,2,35,2,0,12,"CAN",1988,7,73,"Jason Demers","D","R",195,9,8,0.2285,0,1,0,0,25.9714,0.0512,39,1199.5428,1,0,0,43,18,14,50,"ARI",3.85,3937500
7,0.3125,1,74,9,0,10,"USA",1995,4,70,"Tyler Motte","C","L",192,-12,16,0.2162,0,0,2,2,19.2567,0.0789,114,766.4864,1,1,1,52,15,34,200,"VAN",0.925,925000
9,0,1,64,2,0,68,"CAN",1993,2,76,"Joel Edmundson","D","L",215,8,11,0.1718,0,0,0,0,26.4218,0.0196,102,1163.2187,1,0,1,106,41,9,128,"STL",3,3e+06
12,0.5012,0,65,1,0,18,"SWE",1991,NA,72,"Par Lindholm","C","L",183,5,13,0.2,0,0,0,0,17.4769,0.0153,65,680.8,0,1,1,55,12,30,58,"WPG",0.925,925000
6,0.5221,1,52,3,0,2,"CAN",1992,2,71,"Ryan Spooner","C","L",191,-12,9,0.173,0,1,0,0,15.75,0.0447,67,685.5961,1,1,1,7,18,10,39,"VAN",3.1,3100000
14,0,2,82,4,0,30,"SWE",1993,1,73,"Jonas Brodin","D","L",198,-15,18,0.2195,0,1,1,1,24.3536,0.036,111,1232.5975,1,0,1,135,20,29,61,"MIN",5.75,4166667
11,0,3,79,15,0,102,"CAN",1991,1,75,"Zack Kassian","R","R",211,-6,26,0.3291,0,0,1,1,19.7974,0.1351,111,888.1139,1,1,0,15,48,35,191,"EDM",2,1950000
3,1,0,48,2,0,22,"CAN",1991,3,73,"Nicolas Deslauriers","L","L",221,-12,5,0.1041,0,0,1,1,13.9166,0.0416,48,602.2708,1,1,1,22,9,11,135,"MTL",0.95,950000
12,0.4557,1,80,14,0,17,"RUS",1995,2,72,"Ivan Barbashev","C","L",187,-4,26,0.325,0,0,2,2,16.7,0.2333,60,690.85,1,1,1,31,14,36,86,"STL",0.8325,741667
37,0,4,75,9,3,28,"USA",1994,1,76,"Seth Jones","D","R",210,1,46,0.6133,0,10,0,3,29.52,0.0489,184,1549.36,1,0,0,133,69,59,106,"CBJ",5.4,5400000
8,0.4,1,67,6,0,53,"CAN",1989,5,75,"Matt Martin","L","L",220,5,14,0.2089,0,0,0,0,16,0.0967,62,686,1,1,1,42,19,13,275,"NYI",2.25,2500000
9,0,0,63,4,0,71,"CAN",1989,1,74,"Brendan Smith","D","L",195,-7,13,0.2063,0,0,0,1,20.492,0.0606,66,917.746,1,0,1,48,50,32,100,"NYR",4.525,4350000
15,0,0,47,2,0,8,"SWE",1986,7,71,"Anton Stralman","D","R",190,12,17,0.3617,0,1,0,0,23.6808,0.035,57,1231.3829,1,0,0,71,16,25,59,"TBL",4.5,4500000
10,0,0,70,1,0,26,"CAN",1992,1,73,"Mark Pysyk","D","R",200,-1,11,0.1571,0,0,0,1,25.6857,0.0156,64,1096.1428,1,0,0,89,72,35,133,"FLA",2.75,2733333
20,0.2631,4,82,11,0,32,"FIN",1995,2,72,"Artturi Lehkonen","L","L",177,10,31,0.378,0,0,0,0,21.7073,0.0625,176,933.4512,1,1,1,39,28,46,120,"MTL",0.925,839166
6,0.4744,0,49,3,0,8,"SWE",1993,2,74,"Victor Rask","C","L",200,-4,9,0.1836,0,2,0,0,17.1224,0.0545,55,726.2244,1,1,1,12,18,13,40,"MIN",4,4e+06
13,0.387,1,80,17,0,23,"SWE",1992,4,71,"Marcus Sorensen","L","L",175,10,30,0.375,0,0,1,2,18.475,0.17,100,777.7625,1,1,1,29,21,33,88,"SJS",0.7,7e+05
9,0,0,48,3,0,39,"CAN",1992,1,74,"Nathan Beaulieu","D","L",200,6,12,0.25,0,1,0,0,19.3541,0.05,60,930.375,1,0,1,42,22,9,60,"WPG",2.5,2400000
13,0,0,74,3,0,62,"USA",1991,6,75,"Josh Manson","D","R",216,-8,16,0.2162,0,0,0,1,28.3648,0.0312,96,1338.4189,1,0,0,90,77,36,184,"ANA",3.25,4100000
10,0,0,79,3,0,32,"CAN",1987,1,76,"Marc Staal","D","L",213,-9,13,0.1645,0,0,0,0,26.0886,0.0357,84,1165.2151,1,0,1,119,68,28,94,"NYR",6,5700000
9,0,1,34,2,0,19,"USA",1994,5,71,"Connor Carrick","D","R",192,-13,11,0.3235,0,1,0,0,21.1176,0.0476,42,1007.9117,1,0,0,37,17,15,25,"NJD",1.3,1300000
14,0.2222,2,58,5,0,30,"SWE",1988,6,71,"Carl Hagelin","L","L",186,7,19,0.3275,0,0,0,0,19.8793,0.0505,99,883.7586,1,1,1,20,19,30,64,"WSH",1.718438,1875000
22,0,0,72,3,0,10,"CAN",1987,2,73,"Marc-Edouard Vlasic","D","L",205,-6,25,0.3472,0,1,0,0,25.6527,0.03,100,1262.5555,1,0,1,114,51,24,23,"SJS",7.25,7e+06
19,0.4914,1,70,9,0,81,"CAN",1988,3,74,"Zack Smith","L","L",208,-6,28,0.4,0,0,1,3,21.6142,0.0891,101,981.1285,1,1,1,27,47,42,136,"OTT",3.25,3250000
6,0,0,57,0,0,47,"RUS",1990,1,73,"Dmitry Kulikov","D","L",204,4,6,0.1052,0,0,0,0,18.5964,0,40,939.807,1,0,1,71,37,19,88,"WPG",4.333333,4333333
20,0.5278,5,82,19,1,34,"CAN",1997,3,72,"Anthony Cirelli","C","L",180,25,39,0.4756,0,1,5,6,20.0487,0.1544,123,890.817,1,1,1,49,15,47,94,"TBL",0.7425,728333
15,0,1,78,5,0,62,"CAN",1991,4,75,"Ben Chiarot","D","L",219,6,20,0.2564,0,0,0,1,20.8846,0.045,111,1116.9743,1,0,1,139,65,20,171,"WPG",1.6,1400000
18,0.5195,1,79,14,0,12,"CAN",1994,1,76,"Mark Jankowski","C","L",212,6,32,0.405,0,0,5,8,18.4556,0.1414,99,762.4683,1,1,1,56,36,49,30,"CGY",1.6,1675000
8,0,0,32,0,0,12,"RUS",1990,NA,72,"Bogdan Kiselevich","D","L",202,-3,8,0.25,0,0,0,0,19.625,0,14,891.25,0,0,1,21,9,4,49,"WPG",0.925,925000
5,0,0,57,0,0,28,"CAN",1982,1,73,"Dan Hamhuis","D","L",204,-2,5,0.0877,0,0,0,0,21,0,39,962.8245,1,0,1,61,40,12,38,"NSH",1.5,1250000
9,0,0,47,0,0,18,"CAN",1986,6,73,"Andrew MacDonald","D","L",204,-5,9,0.1914,0,0,0,2,21.5744,0,41,983.6595,1,0,1,95,27,3,30,"PHI",5.5,5e+06
2,0,0,34,0,0,23,"USA",1990,6,74,"Luke Witkowski","R","R",210,-5,2,0.0588,0,0,0,0,13.147,0,14,575.8529,1,1,0,27,20,3,67,"DET",0.8,750000
13,0,0,64,4,0,22,"CAN",1996,2,72,"Travis Dermott","D","L",204,-5,17,0.2656,0,0,0,0,22.7031,0.0408,98,1038.4062,1,0,1,57,55,26,100,"TOR",0.8325,863333
14,0.25,2,83,12,0,74,"USA",1994,1,72,"Ryan Hartman","R","R",181,1,26,0.3132,0,0,0,0,17.7831,0.0827,145,787.0722,1,1,0,39,38,35,107,"PHI",0.875,875000
1,0,1,54,8,0,29,"CAN",1994,2,74,"William Carrier","L","L",212,-4,9,0.1666,0,0,0,0,12.9629,0.0941,85,596.6666,1,1,1,13,10,31,277,"VEG",0.725,725000
20,0.4767,4,71,21,0,65,"CAN",1992,5,73,"Zach Hyman","L","R",209,16,41,0.5774,0,0,1,1,23.9436,0.1458,144,1036.5352,1,1,0,39,28,30,102,"TOR",2,2250000
8,0,1,50,2,0,46,"CAN",1995,2,74,"Madison Bowey","D","R",198,-1,10,0.2,0,0,0,0,19.4,0.0416,48,915.5,1,0,0,63,34,9,72,"DET",1,1e+06
5,0.5104,1,41,6,0,8,"CAN",1992,3,72,"Greg McKegg","C","L",194,-2,11,0.2682,0,0,0,0,15.8536,0.2222,27,639.6829,1,1,1,18,10,14,30,"CAR",0.715,715000
50,0.5352,6,80,14,1,42,"CAN",1992,1,75,"Ryan Johansen","C","R",218,7,64,0.8,0,16,1,2,25,0.1029,136,1173.3125,1,1,0,23,66,43,95,"NSH",8,8e+06
17,0.3333,4,72,18,0,24,"USA",1992,3,71,"Bryan Rust","R","R",192,10,35,0.4861,0,0,2,4,22.3611,0.1276,141,954.2638,1,1,0,59,27,30,119,"PIT",3.5,3500000
20,0.5417,1,82,12,0,53,"CAN",1994,1,73,"Scott Laughton","C","L",190,-11,32,0.3902,0,0,0,2,20.3414,0.0923,130,891.0731,1,1,1,46,42,42,146,"PHI",1.05,962500
16,0,1,82,8,0,36,"CAN",1990,4,74,"David Savard","D","R",227,19,24,0.2926,0,0,0,0,25.4024,0.0645,124,1184.6219,1,0,0,123,38,17,122,"CBJ",4.75,4250000
18,0.3571,0,63,6,0,34,"USA",1992,5,72,"Kenny Agostino","L","L",199,-3,24,0.3809,0,5,0,0,17.0158,0.0759,79,775.0158,1,1,1,14,30,25,143,"NJD",0.7,7e+05
16,0.3428,3,56,15,1,17,"CAN",1989,6,69,"Paul Byron","L","L",163,16,31,0.5535,0,1,2,3,20.7142,0.1595,94,874,1,1,1,36,26,12,114,"MTL",1,1166667
17,0.5581,1,50,11,0,26,"CAN",1988,1,76,"Jordan Staal","C","L",220,6,28,0.56,0,2,0,0,25.58,0.0909,121,1097.08,1,1,1,18,24,40,122,"CAR",6,6e+06
17,1,1,78,8,1,44,"USA",1994,1,75,"Brady Skjei","D","L",214,-4,25,0.3205,0,0,0,1,27.4487,0.0634,126,1274.0512,1,0,1,119,69,32,178,"NYR",5.7,5250000
4,0.2857,1,32,2,0,6,"CAN",1996,1,70,"Robby Fabbri","C","L",190,-4,6,0.1875,0,0,0,0,16.2812,0.0465,43,759.2187,1,1,1,8,4,5,30,"STL",0.925,925000
